127.9122889020555,26.71994179400379,20
127.9114296986838,26.71977032492897,20
127.9108773537645,26.71965617922385,20
127.9098938642018,26.71948331044984,20
127.9092786179059,26.71936828939249,20
127.9084218553526,26.71930667739112,20
127.9075682391157,26.71935520826218,20
127.9067065405217,26.71918294517059,20
127.9058576569271,26.71939700999448,20
127.9051179562077,26.71922535373241,20
127.9044473497104,26.71933015735655,20
127.9035912782566,26.71937827676928,20
127.9029790685229,26.71970220046954,20
127.9022433715506,26.71986044940595,20
127.901203098793,26.72018212072435,20
127.9005898471107,26.72028683598245,20
127.8999153540494,26.72061160977511,20
127.8991787996852,26.72099146324576,20
127.8985642719604,26.72126215205277,20
127.8976417758327,26.72158542245513,20
127.8967183940375,26.72196485786355,20
127.8957951312424,26.72217853992291,20
127.8949316352829,26.72250261777172,20
127.8941899525761,26.72288357868652,20
127.893571049596,26.72321225379873,20
127.8925221182442,26.72342515659141,20
127.891410693017,26.72363863994467,20
127.8902406367575,26.72362907573019,20
127.8892539777108,26.72367712008807,20
127.8883301199286,26.72366955375465,20
127.8872831695752,26.72366088696903,20
127.8862978935321,26.72365266893963,20
127.8853126431745,26.72364445499774,20
127.8843257064587,26.7236920306702,20
127.8832178427955,26.72368238186781,20
127.882356285262,26.72367487266725,20
127.8813041582559,26.72377851129999,20
127.8803206452627,26.72371459510967,20
127.8796500386614,26.72354154376463,20
127.8789116872817,26.72348054633186,20
127.8779879924458,26.72341829808816,20
127.8771295412656,26.72330030207021,20
127.8763999621695,26.72312652704109,20
127.8752881665597,26.72300625505957,20
127.8743658506603,26.72294393964019,20
127.8733206331033,26.72282453480712,20
127.8721531055223,26.72264812143276,20
127.8711080897831,26.72258498693393,20
127.8699428170758,26.72229840308978,20
127.8692716830487,26.72190538231955,20
127.8686012404786,26.72151306076864,20
127.8676898838091,26.72089795238289,20
127.8668392551719,26.72039514781235,20
127.8659883817724,26.71994837125042,20
127.8650816829315,26.71933617217355,20
127.8641776790154,26.71872483312698,20
127.8631924825287,26.71888217634295,20
127.8622178222733,26.71870950072804,20
127.8611214349636,26.71853588902144,20
127.8600778769541,26.71869139640741,20
127.8590913771006,26.71890278737304,20
127.8579240288476,26.71905750210303,20
127.8568187120392,26.71915800688418,20
127.8556579127154,26.71914778056033,20
127.8544214982948,26.71946690747172,20
127.8532381150664,26.71995198889874,20
127.8524715199285,26.72077156729442,20
127.8517456490636,26.72145737790919,20
127.8509427484026,26.72226687711082,20
127.8504452111435,26.72291728994963,20
127.8498886631645,26.72340403806037,20
127.8491412312148,26.72427364440212,20
127.8487024246118,26.72492789488306,20
127.8482584348205,26.72580391378584,20
127.8478742766285,26.72668315941273,20
127.8469953037259,26.7277253315608,20
127.8462425852173,26.72849403421964,20
127.8457372705399,26.72910072196598,20
127.8450440071674,26.72981786856512,20
127.8439718205831,26.73067200547608,20
127.8432346971857,26.7313733848347,20
127.842558019037,26.73196739922915,20
127.8420642436298,26.7325097441127,20
127.8413249728251,26.73304981170247,20
127.840706387348,26.73364732461899,20
127.8401486245557,26.73419153345925,20
127.8395899340671,26.73473663660264,20
127.838969250478,26.73528156060117,20
127.8383838424804,26.73591695846826,20
127.8377134985359,26.73650559241765,20
127.8371647793411,26.7370959064687,20
127.8362481718211,26.73773870099409,20
127.8356363534756,26.73827642016193,20
127.8348399318094,26.7388134183794,20
127.8342261668861,26.73929835465574,20
127.8334267749132,26.73994626394888,20
127.8324429662973,26.74053871318509,20
127.8316396925802,26.7412438326325,20
127.8308385647188,26.74167542467888,20
127.8304043316029,26.74205662572519,20
127.8293635881793,26.74297420827011,20
127.8286327687226,26.7435672982605,20
127.8279049224086,26.74427119581231,20
127.827296021246,26.74481314821718,20
127.8265635587484,26.74540969478923,20
127.8257074344637,26.74595140553818,20
127.8247270252424,26.74599785853979,20
127.8236847487957,26.74604348188106,20
127.8227653205213,26.74614546523994,20
127.821661848028,26.74624598475719,20
127.8206808465997,26.74629249915455,20
127.8194547857077,26.74628157614894,20
127.8184127787161,26.74627243522815,20
127.8173702407285,26.74631894390419,20
127.8165733222917,26.74631194004494,20
127.8154699563402,26.74630223649391,20
127.8143654054477,26.74634811323977,20
127.8135685711365,26.74634097406472,20
127.8126492445392,26.74633273093662,20
127.8114849264632,26.74632228270961,20
